	RowNumber	StudentId	Rating	Geography	Gender	Age	Discussion	CurrentValue	AnnouncementsView	HasOtherActiveCourse	IsActiveMember	EstimatedValue	Target	Predictions - Succeed or Not	Predictions - Probability to Succeed education	Predictions - Succeed or Fail Desc
276	277	15694492	756	France	Male	62	3	0.0	1	1	1	11199.04	1	0	0.23902681	Fail
277	278	15767375	777	France	Female	53	10	0.0	2	1	0	189992.97	0	1	0.5011522	Succeed
278	279	15683598	646	France	Male	35	6	84026.86	1	0	1	164255.69	0	0	0.074819006	Fail
279	280	15782246	714	France	Male	46	1	0.0	1	1	0	152167.79	1	1	0.53445953	Succeed
280	281	15668929	782	France	Male	39	8	0.0	2	1	1	33949.67	0	0	0.03342165	Fail
281	282	15669205	775	Spain	Male	29	10	0.0	2	1	1	68143.93	0	0	0.01521897	Fail
282	283	15643060	479	Germany	Male	35	4	138718.92	1	1	1	47251.79	1	0	0.19204289	Fail
283	284	15699425	807	France	Male	42	7	118274.71	1	1	1	25885.72	0	0	0.13748416	Fail
284	285	15708644	799	France	Female	22	8	174185.98	2	0	1	192633.85	0	0	0.05751826	Fail
285	286	15626180	675	France	Male	40	7	113208.86	2	1	0	34577.36	0	0	0.08694978	Fail
286	287	15573148	602	Spain	Male	29	5	103907.28	1	1	0	161229.84	0	0	0.113417	Fail
287	288	15790714	475	France	Female	32	8	119023.28	1	1	0	100816.29	0	0	0.13486618	Fail
288	289	15727592	744	Spain	Female	26	5	166297.89	1	1	1	181694.44	0	0	0.10640194	Fail
289	290	15697343	588	Spain	Male	34	10	0.0	2	1	0	79078.91	0	0	0.032571882	Fail
290	291	15652302	703	Germany	Male	42	9	63227.0	1	0	1	137316.32	0	0	0.20698927	Fail
291	292	15607134	747	Spain	Female	41	5	94521.17	2	1	0	194926.86	0	0	0.15948297	Fail
292	293	15655810	583	France	Male	27	7	0.0	2	1	0	51285.49	0	0	0.024469279	Fail
293	294	15590277	750	Spain	Female	34	9	112822.26	1	0	0	150401.53	1	0	0.19545433	Fail
294	295	15785855	681	France	Male	38	3	0.0	2	1	1	112491.96	0	0	0.027137905	Fail
295	296	15723690	773	France	Male	25	2	135903.33	1	1	0	73656.38	0	0	0.10059688	Fail
296	297	15774546	714	France	Female	31	4	125169.26	1	1	1	106636.89	0	0	0.080880955	Fail
297	298	15684209	687	Spain	Female	44	7	0.0	3	1	0	155853.52	1	1	0.8783352	Succeed
298	299	15650104	511	France	Male	58	0	149117.31	1	1	1	162599.51	0	0	0.3230625	Fail
299	300	15811526	627	France	Male	33	5	0.0	2	1	1	103737.82	0	0	0.014852935	Fail
300	301	15804012	694	France	Female	31	10	0.0	2	1	0	160990.27	0	0	0.057157397	Fail
301	302	15682577	616	Spain	Female	36	6	132311.71	1	0	0	15462.84	0	0	0.21270196	Fail
302	303	15695735	687	France	Male	35	8	0.0	2	1	0	10334.05	0	0	0.036422163	Fail
303	304	15624224	712	France	Female	33	6	0.0	2	1	1	190686.16	0	0	0.026612267	Fail
304	305	15812227	553	France	Male	33	4	118082.89	1	0	0	94440.45	0	0	0.110253796	Fail
305	306	15636709	667	France	Male	31	1	119266.69	1	1	1	28257.63	0	0	0.045405924	Fail
306	307	15594934	731	France	Male	43	2	0.0	1	1	1	170034.95	1	0	0.22800721	Fail
307	308	15660247	629	Germany	Male	35	7	156847.29	2	1	0	31824.29	0	0	0.080669895	Fail
308	309	15774008	614	France	Male	50	4	137104.47	1	1	0	127166.49	1	1	0.55854434	Succeed
309	310	15746762	438	Germany	Male	31	8	78398.69	1	1	0	44937.01	0	0	0.12037043	Fail
310	311	15712323	652	France	Female	80	4	0.0	2	1	1	188603.07	0	0	0.017997066	Fail
311	312	15702955	729	Germany	Male	30	6	63669.42	1	1	0	145111.37	0	0	0.11377902	Fail
312	313	15674434	642	France	Male	38	3	0.0	2	0	0	171463.83	0	0	0.06351191	Fail
313	314	15797996	806	Germany	Female	59	0	135296.33	1	1	0	182822.5	0	1	0.8661447	Succeed
314	315	15631904	744	Spain	Male	36	2	153804.44	1	1	1	87213.33	0	0	0.059991818	Fail
315	316	15581575	474	Spain	Male	37	3	0.0	2	0	0	57175.32	0	0	0.07068375	Fail
316	317	15662772	559	France	Male	49	2	147069.78	1	1	0	120540.83	1	1	0.5335675	Succeed
317	318	15666288	706	Spain	Male	42	9	0.0	2	1	1	28714.34	0	0	0.045660395	Fail
318	319	15677548	628	Spain	Female	22	3	0.0	1	1	0	85426.28	0	0	0.22218573	Fail
319	320	15626150	429	France	Male	24	4	95741.75	1	1	0	46170.75	0	0	0.08219563	Fail
320	321	15810870	525	Spain	Female	57	2	145965.33	1	1	1	64448.36	0	0	0.34278464	Fail
321	322	15678946	680	France	Female	30	8	141441.75	1	1	1	16278.97	0	0	0.06318069	Fail
322	323	15694444	749	France	Male	40	1	139290.41	1	1	0	182855.42	1	0	0.20841904	Fail
323	324	15585251	763	France	Female	31	4	0.0	2	0	0	50404.72	0	0	0.049470577	Fail
324	325	15682793	734	France	Male	30	3	0.0	2	1	0	107640.25	0	0	0.030633632	Fail
325	326	15736637	716	France	Male	35	4	144428.87	1	1	0	134132.65	0	0	0.13196085	Fail
326	327	15601884	594	France	Male	35	2	0.0	2	1	0	103480.69	0	0	0.040752746	Fail
327	328	15736044	644	France	Female	46	9	95441.27	1	1	0	108761.05	1	1	0.5335131	Succeed
328	329	15669100	671	Germany	Male	35	1	144848.74	1	1	1	179012.3	0	0	0.18371765	Fail
329	330	15624564	664	Germany	Male	26	7	116244.14	2	1	1	95145.14	0	0	0.03590601	Fail
330	331	15598529	656	France	Male	50	7	0.0	2	0	1	72143.44	0	0	0.11469424	Fail
331	332	15601310	667	Spain	Female	40	1	146502.07	1	1	0	19162.89	0	0	0.27907994	Fail
332	333	15702705	663	Germany	Male	44	2	117028.6	2	0	1	144680.18	0	0	0.1890947	Fail
333	334	15728705	584	Germany	Female	30	8	112013.81	1	1	0	177772.03	1	0	0.36120722	Fail
334	335	15742704	626	Spain	Female	37	6	108269.37	1	1	0	5597.94	0	0	0.24564163	Fail
335	336	15697477	485	France	Male	29	7	182123.79	1	1	0	116828.51	1	0	0.14338952	Fail
336	337	15740512	659	Germany	Female	32	3	150923.74	2	0	1	174652.51	0	0	0.053635243	Fail
337	338	15648100	649	France	Male	33	2	0.0	2	1	0	2010.98	0	0	0.027986096	Fail
338	339	15636660	805	Spain	Female	39	5	165272.13	1	1	0	14109.85	1	0	0.29343	Fail
339	340	15807959	716	Germany	Female	39	10	115301.31	1	1	0	43527.4	1	1	0.5442306	Succeed
340	341	15745880	642	Germany	Female	40	6	129502.49	2	0	1	86099.23	1	0	0.13756734	Fail
341	342	15786206	659	France	Male	31	4	118342.26	1	0	0	161574.19	0	0	0.100731954	Fail
342	343	15681117	545	Spain	Female	47	5	0.0	2	1	1	38970.14	0	0	0.14593764	Fail
343	344	15684520	543	France	Male	22	8	0.0	2	0	0	127587.22	0	0	0.030846588	Fail
344	345	15785905	718	France	Female	25	7	0.0	2	1	0	30380.12	0	0	0.041521713	Fail
345	346	15763895	840	France	Female	43	7	0.0	2	1	0	90908.95	0	0	0.1272367	Fail
346	347	15658971	630	Germany	Female	34	9	106937.05	2	1	0	138275.01	0	0	0.1587847	Fail
347	348	15747394	643	Germany	Male	59	3	170331.37	1	1	1	32171.79	0	0	0.3488478	Fail
348	349	15735239	654	Germany	Female	32	1	114510.85	1	1	1	126143.23	0	0	0.18256073	Fail
349	350	15576292	582	France	Male	39	5	0.0	2	1	1	129892.93	0	0	0.028460871	Fail
350	351	15659456	659	Spain	Male	32	3	107594.11	2	1	1	102416.84	0	0	0.023491804	Fail
351	352	15593401	762	Spain	Male	39	2	81273.13	1	1	1	18719.67	0	0	0.09122489	Fail
352	353	15777388	568	Spain	Female	32	7	169399.6	1	1	0	61936.22	0	0	0.24300383	Fail
353	354	15812043	670	Spain	Male	25	6	0.0	2	1	1	78358.94	0	0	0.01463575	Fail
354	355	15625497	613	France	Female	45	1	187841.99	2	1	1	147224.27	0	0	0.23798636	Fail
355	356	15739474	539	France	Male	30	0	0.0	2	1	0	160979.66	0	0	0.029582815	Fail
356	357	15611795	850	Spain	Female	57	8	126776.3	2	1	1	132298.49	0	0	0.12896891	Fail
357	358	15661665	522	Spain	Male	34	9	126436.29	1	1	0	174248.52	1	0	0.15451641	Fail
358	359	15633986	737	France	Male	41	1	101960.74	1	1	1	123547.28	0	0	0.10023914	Fail
359	360	15592422	520	France	Male	58	3	0.0	2	0	1	32790.02	0	0	0.1291982	Fail
360	361	15803752	706	Spain	Male	28	3	0.0	2	0	1	181543.67	0	0	0.021101153	Fail
361	362	15696710	643	Germany	Female	45	2	150842.93	1	0	1	2319.96	1	0	0.4944069	Fail
362	363	15706401	648	France	Female	50	9	102535.57	1	1	1	189543.19	0	0	0.43591914	Fail
363	364	15745124	443	Germany	Female	29	9	99027.61	2	1	0	10940.4	0	0	0.11255975	Fail
364	365	15676751	640	France	Male	68	9	0.0	2	1	1	199493.38	0	0	0.032813583	Fail
365	366	15613121	628	Spain	Female	33	3	0.0	1	1	1	188193.25	0	0	0.123436004	Fail
366	367	15633573	540	Germany	Female	42	9	87271.41	2	1	0	172572.64	0	0	0.27950794	Fail
367	368	15594756	460	Germany	Female	35	8	102742.91	2	1	1	189339.6	0	0	0.0986845	Fail
368	369	15684078	636	Germany	Male	34	2	40105.51	2	0	1	53512.16	0	0	0.019217161	Fail
369	370	15583339	593	France	Female	29	2	152265.43	1	1	0	34004.44	0	0	0.1332397	Fail
370	371	15611615	801	Spain	Male	42	4	141947.67	1	1	1	10598.29	0	0	0.12225553	Fail
371	372	15774732	640	Germany	Female	75	1	106307.91	2	0	1	113428.77	0	0	0.050483007	Fail
372	373	15694542	611	Germany	Male	31	0	107884.81	2	1	1	183487.98	0	0	0.05982713	Fail
373	374	15688110	802	Germany	Male	31	1	125013.72	1	1	1	187658.09	0	0	0.14806005	Fail
374	375	15759573	717	Germany	Male	35	7	58469.37	2	1	1	172459.39	0	0	0.021918386	Fail
375	376	15758485	769	France	Female	39	8	0.0	1	0	1	21016.0	0	0	0.21407273	Fail
376	377	15583492	745	Germany	Male	45	10	117231.63	3	1	1	122381.02	1	1	0.89886236	Succeed
377	378	15667907	572	Spain	Male	35	4	152390.26	1	1	0	128123.66	0	0	0.13628173	Fail
378	379	15677407	629	Spain	Female	30	2	34013.63	1	1	0	19570.63	0	0	0.22667181	Fail
379	380	15629713	687	Spain	Female	39	2	0.0	3	0	0	188150.6	1	1	0.80623716	Succeed
380	381	15713614	483	France	Female	50	9	0.0	2	1	1	111020.24	0	0	0.19260389	Fail
381	382	15591545	690	France	Male	36	7	101583.11	2	1	0	123775.15	0	0	0.051278785	Fail
382	383	15568276	492	Germany	Female	30	10	77168.87	2	0	1	146700.22	0	0	0.037677396	Fail
383	384	15623029	709	Germany	Male	28	8	124695.72	2	1	0	145251.35	0	0	0.07628356	Fail
384	385	15689330	705	Germany	Male	44	3	105934.96	1	1	0	82463.69	0	1	0.6530788	Succeed
385	386	15720946	560	France	Female	66	9	0.0	1	1	1	15928.49	0	0	0.24673311	Fail
386	387	15721217	611	Spain	Male	46	6	0.0	2	1	0	45886.33	0	0	0.19019033	Fail
387	388	15776469	730	Spain	Male	62	2	0.0	2	1	1	186489.95	0	0	0.06993578	Fail
388	389	15748972	709	Spain	Female	45	2	0.0	2	0	1	162922.65	0	0	0.13068889	Fail
389	390	15717261	544	France	Female	21	10	161525.96	2	1	0	9262.77	0	0	0.065646574	Fail
390	391	15685262	712	Germany	Female	29	7	147199.07	1	1	1	84932.4	0	0	0.14338188	Fail
391	392	15785647	752	Germany	Male	38	3	183102.29	1	1	1	71557.12	0	0	0.17311916	Fail
392	393	15573492	648	Spain	Male	46	9	127209.0	2	1	0	77405.95	1	0	0.23948736	Fail
393	394	15684584	556	Spain	Male	38	8	0.0	2	0	0	417.41	1	0	0.057619214	Fail
394	395	15620541	594	Spain	Female	24	0	97378.54	1	1	1	71405.17	0	0	0.07212856	Fail
395	396	15807468	645	Germany	Female	37	2	136925.09	2	0	1	153400.24	0	0	0.11570831	Fail
396	397	15584802	557	France	Male	33	3	54503.55	1	1	1	371.05	0	0	0.06291817	Fail
397	398	15612223	547	Germany	Male	32	8	155726.85	1	1	0	67789.99	0	0	0.20050481	Fail
398	399	15762254	701	France	Female	39	9	0.0	2	0	1	145894.9	0	0	0.068475984	Fail
399	400	15646408	616	France	Female	66	1	135842.41	1	1	0	183840.51	1	0	0.4998826	Fail
400	401	15690488	605	France	Male	52	1	63349.75	1	1	0	108887.44	0	1	0.6843189	Succeed
401	402	15747831	593	Germany	Female	38	4	129499.42	1	1	1	154071.27	0	0	0.35718086	Fail
402	403	15781625	751	Spain	Male	52	8	0.0	2	0	1	179291.85	0	0	0.13124223	Fail
403	404	15732710	443	Spain	Male	36	6	70438.01	2	0	1	56937.43	0	0	0.059310086	Fail
404	405	15642327	685	France	Male	23	8	0.0	2	1	1	112239.03	0	0	0.01544983	Fail
405	406	15692797	718	France	Male	36	9	0.0	1	1	0	45909.87	0	0	0.1891809	Fail
406	407	15578081	538	Spain	Female	49	9	141434.04	1	0	0	173779.25	1	1	0.6573081	Succeed
407	408	15745390	611	Spain	Female	37	4	0.0	2	1	0	125696.26	0	0	0.08154429	Fail
408	409	15701412	668	Germany	Male	37	10	152958.29	2	1	1	159585.61	0	0	0.044769835	Fail
409	410	15691661	537	Germany	Female	41	3	138306.34	1	1	0	106761.47	0	1	0.58886904	Succeed
410	411	15566630	709	Spain	Male	23	10	0.0	2	0	0	129590.18	0	0	0.0304338	Fail
411	412	15760467	850	France	Male	38	1	0.0	2	1	1	80006.65	0	0	0.024964923	Fail
412	413	15686338	745	Spain	Female	31	3	124328.84	1	1	1	140451.52	0	0	0.09813478	Fail
413	414	15801595	693	Germany	Female	41	9	181461.48	3	1	1	187929.43	1	1	0.7513995	Succeed
414	415	15810468	795	Spain	Male	35	8	0.0	2	1	0	167155.36	0	0	0.037450444	Fail
415	416	15809652	626	Spain	Male	26	8	0.0	2	0	0	191420.71	0	0	0.045981005	Fail
416	417	15720595	487	Germany	Female	61	5	110368.03	1	0	0	11384.45	1	1	0.8448217	Succeed
417	418	15695668	556	France	Female	39	9	89588.35	1	1	1	94898.1	0	0	0.14854415	Fail
418	419	15659879	643	France	Female	46	6	0.0	2	0	0	106781.59	0	0	0.25889367	Fail
419	420	15615660	605	France	Female	28	6	0.0	2	0	0	159508.52	0	0	0.051034637	Fail
420	421	15810454	756	Germany	Female	60	3	115924.89	1	1	0	93524.19	1	1	0.85339254	Succeed
421	422	15716222	586	France	Female	38	2	0.0	2	1	0	87168.46	0	0	0.09107078	Fail
422	423	15674587	535	Germany	Male	40	7	111756.5	1	1	0	8128.32	1	0	0.46422607	Fail
423	424	15622870	678	France	Female	35	4	0.0	1	1	0	125518.32	0	0	0.2365062	Fail
424	425	15566147	596	France	Male	39	9	0.0	1	1	0	48963.59	0	0	0.26463485	Fail
425	426	15784633	648	France	Male	26	9	162923.85	1	1	0	98368.24	0	0	0.087824225	Fail
426	427	15652919	492	Germany	Male	39	10	124576.65	2	1	0	148584.61	0	0	0.1548475	Fail
427	428	15807000	702	France	Male	45	0	80793.58	1	1	1	27474.81	0	0	0.2540496	Fail
428	429	15576349	486	Germany	Female	40	9	71340.09	1	1	0	76192.21	0	0	0.2572125	Fail
429	430	15806503	568	Germany	Male	40	1	99282.63	1	0	0	134600.94	1	0	0.44264668	Fail
430	431	15597638	619	Germany	Male	57	3	137946.39	1	1	1	72467.99	1	1	0.52122784	Succeed
431	432	15743076	724	Germany	Male	41	2	127892.57	2	0	1	199645.45	0	0	0.09290099	Fail
432	433	15705557	548	Germany	Female	33	0	101084.36	1	1	0	42749.85	0	0	0.33919996	Fail
433	434	15595075	545	Germany	Female	37	8	114754.08	1	1	0	136050.44	1	0	0.46300235	Fail
434	435	15799420	683	France	Male	33	8	0.0	1	0	0	73564.44	0	0	0.12769927	Fail
435	436	15581233	762	France	Female	51	3	99286.98	1	0	1	85578.63	0	0	0.39076784	Fail
436	437	15693773	627	Germany	Female	30	4	79871.02	2	1	0	129826.89	0	0	0.05742847	Fail
437	438	15624659	516	France	Male	35	10	104088.59	2	0	0	119666.0	0	0	0.0557792	Fail
438	439	15783537	800	France	Female	38	2	168190.33	2	1	0	68052.08	0	0	0.13899592	Fail
439	440	15690170	464	Germany	Female	42	3	85679.25	1	1	1	164104.74	0	0	0.3306425	Fail
440	441	15782771	626	France	Female	35	3	0.0	1	0	0	80190.36	0	0	0.24934423	Fail
441	442	15611124	790	France	Female	31	9	0.0	2	1	0	84126.75	0	0	0.05036119	Fail
442	443	15672181	534	France	Female	34	7	121551.58	2	1	1	70179.0	0	0	0.036301866	Fail
443	444	15732664	745	France	Male	46	2	122220.19	1	1	1	118024.1	0	0	0.2360173	Fail
444	445	15787506	553	Spain	Male	47	3	116528.15	1	0	0	145704.19	1	1	0.5034028	Succeed
445	446	15803442	748	France	Female	26	1	77780.29	1	0	1	183049.41	0	0	0.08028172	Fail
446	447	15730496	722	France	Male	37	2	0.0	1	0	0	120906.83	0	0	0.18558128	Fail
447	448	15644608	501	France	Male	40	4	125832.2	1	1	1	100433.83	0	0	0.09348676	Fail
448	449	15694896	675	France	Female	38	6	68065.8	1	0	0	138777.0	1	0	0.29575348	Fail
449	450	15658205	778	Spain	Female	47	6	127299.34	2	1	0	124694.99	0	0	0.35527864	Fail
450	451	15794432	494	Germany	Female	38	7	174937.64	1	1	0	40084.32	0	0	0.29567373	Fail
451	452	15785834	850	France	Male	40	9	0.0	2	0	1	119232.33	0	0	0.030665489	Fail
452	453	15710861	592	Spain	Male	31	7	110071.1	1	0	0	43921.36	0	0	0.11776694	Fail
453	454	15668480	590	Spain	Female	44	3	139432.37	1	1	0	62222.81	0	0	0.46055734	Fail
454	455	15726667	758	France	Female	39	6	127357.76	1	0	1	56577.0	0	0	0.16718405	Fail
455	456	15733833	506	France	Male	36	5	0.0	2	1	0	164253.35	0	0	0.04009114	Fail
456	457	15747996	733	France	Male	33	3	0.0	1	1	1	7666.73	0	0	0.066602886	Fail
457	458	15634668	711	France	Male	38	3	0.0	2	1	0	68487.51	0	0	0.06565051	Fail
458	459	15707398	514	Germany	Male	43	1	95556.31	1	0	1	199273.98	1	0	0.46383488	Fail
459	460	15663012	637	Spain	Male	37	8	0.0	1	1	1	186062.36	0	0	0.09823166	Fail
460	461	15732814	468	Germany	Male	29	1	111681.98	2	1	1	195711.16	0	0	0.040793423	Fail
461	462	15718479	539	France	Male	39	3	0.0	2	1	0	36692.17	0	0	0.07400729	Fail
462	463	15670075	509	Spain	Female	25	3	108738.71	2	1	0	106920.57	0	0	0.094681345	Fail
463	464	15773828	662	France	Female	32	4	133950.37	1	1	1	48725.68	1	0	0.07823198	Fail
464	465	15613822	818	Spain	Male	26	4	0.0	2	1	1	167036.94	0	0	0.014944838	Fail
465	466	15726068	608	France	Male	33	9	89968.69	1	1	0	68777.26	0	0	0.09989906	Fail
466	467	15663288	850	Spain	Female	32	9	0.0	2	1	1	18924.92	0	0	0.019360445	Fail
467	468	15593818	816	Germany	Female	38	5	130878.75	3	1	0	71905.77	1	1	0.8894088	Succeed
468	469	15633319	536	France	Male	35	8	0.0	2	1	0	64833.28	0	0	0.044719376	Fail
469	470	15749203	753	France	Male	35	3	0.0	2	1	1	184843.77	0	0	0.019443493	Fail
470	471	15759334	631	Spain	Male	27	10	134169.62	1	1	1	176730.02	0	0	0.05613765	Fail
471	472	15683661	703	France	Male	37	1	149762.08	1	1	0	20629.4	1	0	0.16258387	Fail
472	473	15635403	774	France	Male	26	2	93844.69	1	1	0	28415.36	0	0	0.08404074	Fail
473	474	15681741	785	France	Male	28	8	0.0	2	1	0	77231.27	0	0	0.02600823	Fail
474	475	15603192	571	France	Female	33	1	0.0	2	1	0	102750.7	0	0	0.048820663	Fail
475	476	15592022	621	Germany	Male	46	6	141078.37	1	0	0	34580.8	1	1	0.7133351	Succeed
476	477	15798924	605	Germany	Female	31	1	117992.59	1	1	1	183598.77	0	0	0.21540466	Fail
477	478	15809758	611	France	Female	40	8	100812.33	2	1	0	147358.27	0	0	0.1275866	Fail
478	479	15677574	569	France	Male	38	7	0.0	1	1	1	108469.2	0	0	0.13323207	Fail
479	480	15797772	658	France	Male	29	4	80262.6	1	1	1	20612.82	0	0	0.040078443	Fail
480	481	15695621	788	Spain	Male	34	6	156478.62	1	0	1	181196.76	0	0	0.075633965	Fail
481	482	15744434	525	France	Female	23	5	0.0	2	1	0	160249.1	0	0	0.060216118	Fail
482	483	15750694	798	France	Male	37	8	0.0	3	0	0	110783.28	0	1	0.5419356	Succeed
483	484	15578222	486	Germany	Male	37	9	115217.99	2	1	0	144995.33	0	0	0.12952599	Fail
484	485	15676555	615	Spain	Male	61	9	0.0	2	1	0	150227.85	1	0	0.29982495	Fail
485	486	15637990	730	France	Female	35	0	155470.55	1	1	1	53718.28	0	0	0.11300912	Fail
486	487	15758675	641	France	Male	37	7	0.0	2	1	0	75248.3	0	0	0.04302864	Fail
487	488	15613808	542	France	Male	39	3	135096.77	1	1	1	14353.43	1	0	0.13598798	Fail
488	489	15731780	692	France	Male	30	2	0.0	2	0	1	130486.57	0	0	0.01673996	Fail
489	490	15807745	714	Germany	Female	55	9	180075.22	1	1	1	100127.71	0	0	0.4320954	Fail
490	491	15714725	591	Spain	Male	29	1	97541.24	1	1	1	196356.17	0	0	0.043068174	Fail
491	492	15699041	710	France	Female	41	2	156067.05	1	1	1	9983.88	0	0	0.1684923	Fail
492	493	15624206	639	France	Female	38	4	81550.94	2	0	1	118974.77	0	0	0.06797689	Fail
493	494	15725715	531	France	Female	47	6	0.0	1	0	0	194998.34	1	1	0.67727995	Succeed
494	495	15585901	673	France	Female	38	2	170061.92	2	0	0	134901.34	1	0	0.19539835	Fail
495	496	15804292	765	Germany	Male	36	8	92310.54	2	1	1	72924.56	0	0	0.053117786	Fail
496	497	15662439	622	France	Female	32	6	169089.38	2	1	0	101057.95	0	0	0.08982872	Fail
497	498	15733652	806	France	Male	40	5	80613.93	1	1	1	142838.64	0	0	0.09155067	Fail
498	499	15592031	757	Germany	Male	26	8	121581.56	2	1	1	127059.04	0	0	0.0434358	Fail
499	500	15677056	570	France	Female	58	8	0.0	1	0	1	116503.92	1	0	0.4504152	Fail
500	501	15727724	555	Spain	Male	32	4	0.0	2	1	1	54405.79	0	0	0.019607058	Fail
501	502	15715977	692	France	Male	54	5	0.0	2	1	1	88721.84	0	0	0.112047374	Fail
502	503	15714521	774	France	Male	60	5	85891.55	1	1	0	74135.48	1	1	0.5339119	Succeed
503	504	15730095	638	Spain	Male	44	9	77637.35	2	1	1	111346.22	0	0	0.07464399	Fail
504	505	15715563	543	Spain	Female	41	4	0.0	1	0	0	194902.16	0	0	0.45371598	Fail
505	506	15576659	584	France	Male	31	5	0.0	2	1	0	31474.27	0	0	0.025220707	Fail
506	507	15805601	691	Germany	Male	30	7	116927.89	1	1	0	21198.39	0	0	0.23811936	Fail
507	508	15677343	684	Germany	Female	40	6	137326.65	1	1	0	186976.6	0	0	0.48197305	Fail
508	509	15773926	733	France	Male	22	5	0.0	2	1	1	117202.19	0	0	0.015823232	Fail
509	510	15598919	599	Spain	Female	37	2	0.0	2	1	1	143739.29	0	0	0.04673427	Fail
510	511	15568542	524	Germany	Female	31	10	67238.98	2	1	1	161811.23	0	0	0.02857679	Fail
511	512	15761079	632	Germany	Female	38	6	86569.76	2	1	0	98090.91	0	0	0.16050875	Fail
512	513	15782272	735	Spain	Male	34	5	0.0	2	0	0	71095.41	0	0	0.04000065	Fail
513	514	15593637	734	France	Male	34	6	133598.4	1	1	1	13107.24	0	0	0.063628785	Fail
514	515	15682084	605	France	Female	51	3	136188.78	1	1	1	67110.59	1	0	0.4349118	Fail
515	516	15746938	793	Spain	Male	38	9	0.0	2	1	0	88225.02	0	0	0.050314266	Fail
516	517	15752117	468	France	Female	56	10	0.0	3	0	1	62256.87	1	1	0.83739316	Succeed
517	518	15781343	779	Germany	Male	37	7	120092.52	2	1	0	135925.72	0	0	0.115159556	Fail
518	519	15775948	698	France	Male	48	4	101238.24	2	0	1	177815.87	1	0	0.15509434	Fail
519	520	15745453	707	France	Male	58	6	89685.92	1	0	1	126471.13	0	0	0.24039917	Fail
520	521	15671292	850	France	Female	35	1	211774.31	1	1	0	188574.12	1	0	0.47990736	Fail
521	522	15653583	850	France	Male	56	7	131317.48	1	1	1	119175.45	0	0	0.24897881	Fail
522	523	15595802	527	Spain	Male	37	5	93722.73	2	1	1	139093.73	0	0	0.03204333	Fail
523	524	15742394	696	Germany	Male	32	8	101160.99	1	1	1	115916.55	0	0	0.092203826	Fail
524	525	15763310	661	France	Male	48	3	120320.54	1	0	0	96463.25	0	0	0.4733593	Fail
525	526	15786099	776	France	Female	31	2	0.0	2	1	1	112349.51	0	0	0.026766572	Fail
526	527	15600294	701	France	Male	43	2	0.0	2	1	1	165303.79	0	0	0.05189552	Fail
527	528	15573354	610	France	Male	26	8	0.0	2	1	0	166031.08	0	0	0.029284008	Fail
528	529	15653885	572	Germany	Female	48	3	152827.99	1	1	0	38411.79	1	1	0.74853605	Succeed
529	530	15694308	673	France	Male	30	1	64097.75	1	1	1	77783.35	0	0	0.044205144	Fail
530	531	15736148	519	Spain	Female	57	2	119035.35	2	1	1	29871.79	0	0	0.21648933	Fail
531	532	15749887	702	Spain	Female	26	4	135219.57	1	0	1	59747.63	0	0	0.09064838	Fail
532	533	15663514	729	France	Male	32	6	93694.42	1	1	1	79919.13	0	0	0.034666345	Fail
533	534	15592336	543	Spain	Male	35	10	59408.63	1	1	0	76773.53	0	0	0.14387204	Fail
534	535	15567868	550	France	Female	40	7	114354.95	1	1	0	54018.93	0	0	0.25686383	Fail
535	536	15776816	608	France	Male	59	1	0.0	1	1	0	70649.64	1	1	0.6758567	Succeed
536	537	15592882	639	Germany	Male	35	10	128173.9	2	1	0	59093.39	0	0	0.1249337	Fail
537	538	15739839	686	Spain	Male	34	9	0.0	2	1	0	127569.8	0	0	0.03840122	Fail
538	539	15794178	564	Germany	Female	62	5	114931.35	3	0	1	18260.98	1	1	0.9311169	Succeed
539	540	15762765	745	Germany	Female	28	1	111071.36	1	1	0	73275.96	1	0	0.39488313	Fail
540	541	15667932	833	France	Male	37	8	151226.18	2	1	1	136129.49	0	0	0.030964628	Fail
541	542	15626614	622	France	Male	26	9	0.0	2	1	1	153237.59	0	0	0.016097512	Fail
542	543	15776259	597	France	Female	42	4	64740.12	1	1	1	106841.12	0	0	0.30430242	Fail
543	544	15705989	721	Spain	Male	51	0	169312.13	1	1	0	109078.35	1	1	0.74082726	Succeed
544	545	15802629	504	France	Female	49	7	0.0	3	0	1	87822.14	1	1	0.8351932	Succeed
545	546	15615493	842	Spain	Female	44	2	112652.08	2	1	0	126644.98	0	0	0.26364312	Fail
